@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
370,'2021/06/23 01:39:04:181',3,0,0,0.12065,0.606893,0.680906,0.607042,8.475363,1.269409,2.230329,10.363079,1.529587,2.838595,2.407411,1.5311,1.190116,1.003099,0.552769,0.440735,0.412565,0.48175,0.512609,0.34565,0.33671,0.319581,0.260208,0,0.27,0,0.95,0
371,'2021/06/23 01:39:04:213',3,0,0,0.103492,0.385562,0.323862,0.739063,6.791111,1.442966,2.440062,6.773323,0.633218,1.60037,1.806685,0.802893,0.696976,0.649778,0.399492,0.434047,0.267764,0.309729,0.47907,0.417659,0.200752,0.159596,0.101801,0,0.27,0,0.95,0
372,'2021/06/23 01:39:04:246',3,0,0,0.241523,0.4704,0.61407,0.51966,4.155215,0.644241,1.067825,4.626173,1.422061,1.054328,0.727552,0.867105,0.502525,0.406257,0.353244,0.201386,0.177616,0.156602,0.206,0.216042,0.167082,0.080692,0.074599,0,0.27,0,0.95,0
373,'2021/06/23 01:39:04:279',3,0,0,0.030326,0.198063,0.205359,0.274605,3.006145,0.526939,0.785652,3.062136,0.696723,0.912303,0.753665,0.480077,0.325134,0.285401,0.206792,0.232523,0.167272,0.136314,0.217077,0.173035,0.094892,0.068509,0.049804,0,0.27,0,0.95,0
374,'2021/06/23 01:39:04:312',3,0,0,0.067762,0.170144,0.240402,0.211886,1.696169,0.296255,0.486533,1.831756,0.465098,0.450263,0.310789,0.440963,0.171864,0.230326,0.156108,0.220376,0.106878,0.108114,0.096195,0.122924,0.111068,0.063276,0.04818,0,0.27,0,0.95,0
375,'2021/06/23 01:39:04:346',3,0,0,0.049012,0.173348,0.171983,0.138551,1.199967,0.186408,0.408247,1.270157,0.320523,0.334196,0.227034,0.246823,0.171637,0.119446,0.150219,0.167107,0.080584,0.08173,0.087324,0.115099,0.098527,0.058947,0.048162,0,0.27,0,0.95,0
376,'2021/06/23 01:39:04:381',3,0,0,0.076588,0.161001,0.145369,0.151794,0.184982,0.223408,0.256417,0.412785,0.146487,0.201237,0.539693,0.233024,0.1872,0.146666,0.191268,0.12111,0.101093,0.102881,0.115039,0.09939,0.079011,0.061479,0.057463,0,0.27,0,0.95,0
377,'2021/06/23 01:39:04:413',3,0,0,0.025413,0.080276,0.045782,0.059052,0.089419,0.066795,0.097343,0.158681,0.064694,0.16319,0.136552,0.115726,0.126862,0.073691,0.050026,0.038961,0.050884,0.0644,0.06548,0.079712,0.063878,0.034589,0.017379,0,0.27,0,0.95,0
378,'2021/06/23 01:39:04:448',3,0,0,2.178624,2.60495,6.988927,18.007378,50.878113,27.123779,28.289751,48.806953,13.944201,16.408075,26.853107,11.233812,5.414171,12.424475,12.177661,10.198717,5.54863,8.996856,7.117915,5.40925,3.895668,1.248871,0.816447,0,0.27,0,0.95,0
379,'2021/06/23 01:39:04:484',3,0,0,3.327736,5.14392,5.597301,8.24456,66.193077,7.255756,20.885244,83.840065,10.177888,7.566553,16.215292,8.122787,5.685389,14.774986,14.008135,12.110232,6.957763,12.020482,15.695814,8.61772,5.155632,3.934547,3.895654,0,0.27,0,0.95,0
380,'2021/06/23 01:39:04:520',3,0,0,1.511479,2.574723,3.605519,6.576878,59.798676,11.59454,15.116215,75.017555,14.546017,23.206337,14.292532,6.692962,6.049916,11.898878,7.31319,4.011413,2.225979,5.579626,5.584012,4.390202,2.317121,1.06577,0.71742,0,0.27,0,0.95,0
381,'2021/06/23 01:39:04:556',3,0,0,0.162535,1.093281,1.994832,1.83111,55.847378,5.726703,12.954569,68.295258,9.896443,20.478872,14.476392,5.927657,3.848968,10.098023,8.070637,5.33631,3.445269,5.381779,3.445384,3.473449,2.29639,1.744321,1.586178,0,0.27,0,0.95,0
382,'2021/06/23 01:39:04:589',3,0,0,0.233672,1.154712,1.553525,3.797966,53.354988,9.877211,12.910114,67.172401,11.207767,24.778191,21.178307,9.67066,4.915968,6.264078,3.30675,3.410738,2.380529,2.884695,2.063253,1.592344,1.996798,1.783266,1.628102,0,0.27,0,0.95,0
383,'2021/06/23 01:39:04:619',3,0,0,1.878039,3.190011,2.899905,5.001398,49.334499,9.329662,13.908815,56.876007,7.689227,32.71376,29.498293,10.802834,3.133121,4.754848,4.214305,3.349083,1.967823,2.353559,2.072629,1.423864,1.438968,1.055982,0.973274,0,0.27,0,0.95,0
384,'2021/06/23 01:39:04:652',3,0,0,0.31715,1.147075,2.190361,2.900629,45.633938,5.771532,8.469263,49.572041,13.604088,41.058746,31.724009,7.916703,5.783232,4.964061,4.418521,3.247408,1.923973,2.04352,2.056739,1.501519,1.584232,1.275377,1.103157,0,0.27,0,0.95,0
385,'2021/06/23 01:39:04:686',3,0,0,0.220368,1.099466,1.3113,2.703976,37.712997,4.986063,5.937338,40.423328,11.689378,39.453239,31.037735,8.411382,6.173778,3.882848,2.685202,3.129189,1.842763,2.007354,1.997848,1.717794,1.296368,1.388512,1.300032,0,0.27,0,0.95,0
386,'2021/06/23 01:39:04:719',3,0,0,0.927339,1.384307,2.629435,2.786458,35.502228,6.209257,9.204718,32.91642,8.644071,33.017967,28.73632,8.565244,4.307658,1.481524,1.824804,1.987435,1.231204,1.100426,1.092245,1.087802,1.175243,0.901545,0.819548,0,0.27,0,0.95,0
387,'2021/06/23 01:39:04:753',3,0,0,0.098702,0.713224,1.020525,2.005789,33.116291,3.884336,3.917189,29.787628,8.579022,29.268539,24.056444,7.987185,3.63786,1.889162,1.675182,1.895311,1.413308,1.04377,1.034229,0.98119,0.774093,0.809409,0.746625,0,0.27,0,0.95,0
388,'2021/06/23 01:39:04:786',3,0,0,1.749187,3.026681,3.852271,3.425901,28.039501,2.681221,4.130415,20.710148,2.502594,21.113132,20.619965,6.266486,4.582199,2.073993,2.216608,1.683112,1.416647,1.117417,1.182949,1.021771,0.983411,0.931112,0.885893,0,0.27,0,0.95,0
389,'2021/06/23 01:39:04:819',3,0,0,0.146133,0.704954,1.372452,2.90193,27.712515,5.023878,4.132961,17.830307,5.200574,18.444201,15.738636,4.29898,3.814001,2.277094,1.833579,2.034823,1.79825,1.663346,1.27827,1.064707,1.229017,1.230895,1.119356,0,0.27,0,0.95,0
390,'2021/06/23 01:39:04:855',3,0,0,0.157157,0.524925,0.486064,1.274938,26.639996,4.238803,3.820584,14.150141,3.102205,13.016592,10.65109,2.921142,2.927001,2.221181,1.542185,1.289384,0.687753,0.626031,0.57867,0.568237,0.458775,0.405336,0.425895,0,0.27,0,0.95,0
391,'2021/06/23 01:39:04:884',3,0,0,0.996704,1.691823,2.016703,2.241843,24.164928,2.73719,2.087642,14.639748,2.310532,9.956318,9.072458,3.381113,2.006879,2.213112,2.000253,1.33284,0.786397,0.976977,0.9785,0.70963,0.732429,0.695406,0.645764,0,0.27,0,0.95,0
392,'2021/06/23 01:39:04:917',3,0,0,0.48702,1.367097,0.864856,1.487039,23.226658,3.358401,3.509978,13.690827,2.385305,6.879953,6.668138,1.968789,1.617846,1.604428,0.936267,0.597665,0.378708,0.410092,0.422274,0.543795,0.433948,0.369098,0.356777,0,0.27,0,0.95,0
393,'2021/06/23 01:39:04:950',3,0,0,0.502964,0.732687,1.840644,1.776946,18.78038,2.003299,1.609551,14.748176,3.337455,6.601232,4.26728,1.205587,1.078229,1.563905,1.320949,0.839341,0.480581,0.439872,0.420761,0.3765,0.526705,0.458188,0.398022,0,0.27,0,0.95,0
394,'2021/06/23 01:39:04:986',3,0,0,0.087166,0.58433,0.755028,1.432297,20.082468,3.788107,2.408302,14.322568,1.208504,4.107178,4.404198,1.923606,1.548659,1.351239,0.877276,0.587549,0.461376,0.432284,0.465654,0.297303,0.201915,0.263538,0.208024,0,0.27,0,0.95,0
395,'2021/06/23 01:39:05:018',3,0,0,0.201181,0.805467,0.387009,1.914355,15.651704,2.192682,2.510319,16.591963,4.150682,6.47913,3.852515,1.714936,1.015432,1.611487,1.36188,0.809612,0.712498,0.82212,0.831346,0.512112,0.496122,0.552146,0.542728,0,0.27,0,0.95,0
396,'2021/06/23 01:39:05:050',3,0,0,0.700987,1.371966,1.727772,1.445386,14.29689,2.4275,2.483544,15.594785,2.768736,6.262778,4.476819,2.105072,1.207185,1.505345,1.347725,0.612998,0.546454,0.5107,0.394553,0.456593,0.296046,0.336717,0.296231,0,0.27,0,0.95,0
397,'2021/06/23 01:39:05:086',3,0,0,0.807564,1.521589,1.673021,1.678463,12.092583,2.145885,2.00905,15.564521,2.523871,7.594646,6.100516,2.317532,1.273023,0.931038,0.738582,0.498792,0.439094,0.385251,0.338053,0.319761,0.230113,0.173843,0.162217,0,0.27,0,0.95,0
398,'2021/06/23 01:39:05:120',3,0,0,0.193691,0.615745,0.835439,0.99728,10.460686,1.697456,2.587898,16.080431,3.564779,8.558309,5.513469,2.031678,0.930386,0.878581,0.666874,0.598132,0.371007,0.293899,0.266109,0.33794,0.269297,0.291236,0.268794,0,0.27,0,0.95,0
399,'2021/06/23 01:39:05:150',3,0,0,0.11521,0.569258,0.585106,0.882255,9.124436,2.236207,3.830224,13.389902,2.05654,6.666239,6.587943,2.21607,1.450523,0.884662,0.846129,0.820868,0.796048,0.659456,0.574053,0.602498,0.587678,0.563099,0.55072,0,0.27,0,0.95,0
400,'2021/06/23 01:39:05:183',3,0,0,0.65028,1.414374,1.402179,1.095886,7.797226,1.11783,1.71132,12.119392,2.381494,6.481382,6.019392,2.545904,1.504863,0.666494,0.763723,0.747166,0.461353,0.559588,0.612266,0.555172,0.452465,0.430035,0.360758,0,0.27,0,0.95,0
401,'2021/06/23 01:39:05:215',3,0,0,0.061426,0.770857,0.933558,0.568146,6.158416,1.756469,2.965623,9.613514,1.420143,5.685582,5.169889,1.920406,1.150028,0.781116,0.745862,0.628763,0.454096,0.551457,0.381154,0.376816,0.513685,0.432301,0.386542,0,0.27,0,0.95,0
402,'2021/06/23 01:39:05:251',3,0,0,0.122552,0.479875,0.503507,0.815273,4.441852,0.734838,1.303056,7.013965,1.562756,4.132808,4.087592,1.835463,0.981552,0.583816,0.558157,0.405567,0.602222,0.538047,0.522274,0.425525,0.356619,0.327661,0.349014,0,0.27,0,0.95,0
403,'2021/06/23 01:39:05:287',3,0,0,0.162747,0.421336,0.240721,0.424703,2.887323,0.93425,0.940812,4.689031,1.006472,2.358482,2.02246,0.729735,0.820161,0.438117,0.316106,0.229462,0.259495,0.191628,0.222693,0.18853,0.19427,0.17609,0.147699,0,0.27,0,0.95,0
404,'2021/06/23 01:39:05:322',3,0,0,0.089746,0.267239,0.222507,0.119831,2.096957,0.774064,0.67052,3.070625,0.457588,1.849689,1.614821,0.661992,0.526145,0.352418,0.379144,0.229084,0.182433,0.25037,0.186414,0.24512,0.224304,0.195969,0.176514,0,0.27,0,0.95,0
405,'2021/06/23 01:39:05:354',3,0,0,0.08243,0.271394,0.163604,0.215366,0.869197,0.17781,0.350267,1.795436,0.394074,0.924086,0.568459,0.31729,0.283033,0.167992,0.194705,0.158707,0.133777,0.121357,0.124459,0.123466,0.083969,0.088562,0.064299,0,0.27,0,0.95,0
406,'2021/06/23 01:39:05:386',3,0,0,0.021142,0.112842,0.061946,0.003742,0.648787,0.24787,0.179933,1.061282,0.188681,0.522285,0.495266,0.348042,0.171636,0.133104,0.163204,0.136054,0.074288,0.099847,0.098568,0.089398,0.103267,0.067834,0.073827,0,0.27,0,0.95,0
407,'2021/06/23 01:39:05:418',3,0,0,0.017179,0.074794,0.081481,0.07044,0.372695,0.168044,0.148752,0.651797,0.149106,0.28965,0.211786,0.129595,0.125372,0.074036,0.062436,0.071723,0.064255,0.055889,0.090136,0.051241,0.044204,0.044435,0.029046,0,0.27,0,0.95,0
408,'2021/06/23 01:39:05:450',3,0,0,0.011294,0.099474,0.093983,0.061118,0.206858,0.122993,0.071206,0.404317,0.059614,0.184444,0.172328,0.139465,0.081807,0.122661,0.095785,0.05925,0.058849,0.048986,0.04041,0.054029,0.046023,0.041033,0.040871,0,0.27,0,0.95,0
409,'2021/06/23 01:39:05:486',3,0,0,0.022464,0.083436,0.037575,0.011997,0.151151,0.093195,0.058269,0.227051,0.069602,0.05794,0.089497,0.089281,0.060991,0.053885,0.033781,0.034843,0.037174,0.024325,0.033858,0.030355,0.032258,0.023263,0.017036,0,0.27,0,0.95,0
410,'2021/06/23 01:39:05:519',3,0,0,0.008835,0.035353,0.027319,0.028113,0.095562,0.045661,0.036317,0.138738,0.033519,0.064878,0.060422,0.035587,0.03006,0.034344,0.025307,0.032538,0.022901,0.026735,0.022199,0.027132,0.018427,0.015711,0.013533,0,0.27,0,0.95,0
411,'2021/06/23 01:39:05:554',3,0,0,0.008838,0.039574,0.01573,0.009506,0.064096,0.038256,0.016276,0.077201,0.029093,0.05157,0.072891,0.068553,0.038377,0.044062,0.033657,0.027839,0.02921,0.020953,0.034064,0.023919,0.022798,0.021485,0.012873,0,0.27,0,0.95,0
412,'2021/06/23 01:39:05:615',3,0,0,0.003837,0.033472,0.033692,0.012276,0.06076,0.033894,0.047404,0.043977,0.024689,0.058711,0.053418,0.031937,0.02908,0.042009,0.030343,0.023834,0.015333,0.017719,0.016221,0.022094,0.019201,0.011435,0.009305,0,0.27,0,0.95,0
413,'2021/06/23 01:39:05:639',3,0,0,0.006683,0.039463,0.018837,0.016312,0.032574,0.034633,0.035069,0.030412,0.018055,0.028128,0.090074,0.043371,0.052569,0.025877,0.021873,0.037921,0.015707,0.013721,0.0194,0.019302,0.01372,0.012498,0.010078,0,0.27,0,0.95,0
414,'2021/06/23 01:39:05:673',3,0,0,0.014766,0.042773,0.013742,0.006679,0.020044,0.033732,0.039049,0.012623,0.017862,0.02884,0.028371,0.041268,0.025846,0.023857,0.020563,0.013336,0.012721,0.014035,0.018482,0.015663,0.018944,0.015326,0.008992,0,0.27,0,0.95,0
415,'2021/06/23 01:39:05:714',3,0,0,0.005946,0.03323,0.020971,0.005991,0.015475,0.021562,0.020022,0.008015,0.012706,0.014517,0.027782,0.039457,0.030405,0.02675,0.020973,0.016492,0.025485,0.013303,0.020756,0.02063,0.01247,0.012307,0.009085,0,0.27,0,0.95,0
416,'2021/06/23 01:39:05:751',3,0,0,0.006794,0.031769,0.016604,0.003055,0.025555,0.019966,0.01138,0.00984,0.013334,0.030207,0.041422,0.041703,0.023556,0.015646,0.020731,0.022579,0.013085,0.013363,0.014234,0.019733,0.015044,0.011634,0.010664,0,0.27,0,0.95,0
417,'2021/06/23 01:39:05:784',3,0,0,0.004974,0.032671,0.013885,0.008312,0.014373,0.031584,0.025217,0.014187,0.014442,0.012228,0.018956,0.028794,0.034825,0.022562,0.026259,0.018123,0.0159,0.016114,0.018254,0.016938,0.013641,0.011191,0.011177,0,0.27,0,0.95,0
418,'2021/06/23 01:39:05:815',3,0,0,0.006243,0.036376,0.022775,0.012143,0.031592,0.018864,0.018598,0.020308,0.010456,0.02585,0.034653,0.024293,0.012903,0.024821,0.029663,0.02823,0.0155,0.016784,0.017836,0.01482,0.010561,0.012382,0.008239,0,0.27,0,0.95,0
419,'2021/06/23 01:39:05:854',3,0,0,0.009023,0.032295,0.017568,0.006056,0.01867,0.016219,0.015637,0.010729,0.015855,0.022386,0.024212,0.031699,0.033538,0.021745,0.018986,0.025203,0.015069,0.016338,0.020986,0.014553,0.011674,0.014206,0.012729,0,0.27,0,0.95,0
420,'2021/06/23 01:39:05:881',3,0,0,0.006636,0.029004,0.013763,0.004854,0.017458,0.021699,0.012734,0.009159,0.010444,0.017739,0.031464,0.025039,0.0291,0.032963,0.018735,0.025272,0.01701,0.02014,0.020111,0.020465,0.011379,0.011316,0.012972,0,0.27,0,0.95,0
421,'2021/06/23 01:39:05:916',3,0,0,0.007062,0.02732,0.012332,0.012547,0.014256,0.018506,0.010422,0.009721,0.018437,0.024065,0.024082,0.030265,0.024079,0.013217,0.015588,0.018514,0.018681,0.01652,0.015022,0.016387,0.013758,0.013213,0.011763,0,0.27,0,0.95,0
422,'2021/06/23 01:39:05:948',3,0,0,0.005241,0.029376,0.010761,0.013398,0.02041,0.02087,0.01681,0.007441,0.015587,0.019219,0.020267,0.03133,0.028999,0.02633,0.024036,0.02077,0.013828,0.01658,0.015918,0.011579,0.012345,0.013214,0.008943,0,0.27,0,0.95,0
423,'2021/06/23 01:39:05:986',3,0,0,0.005732,0.023449,0.013026,0.006512,0.008206,0.010928,0.016652,0.012309,0.01658,0.022351,0.027751,0.052241,0.035971,0.017448,0.018752,0.015524,0.013781,0.011676,0.018902,0.017167,0.014348,0.012951,0.012068,0,0.27,0,0.95,0
424,'2021/06/23 01:39:06:018',3,0,0,0.00961,0.041061,0.015649,0.008777,0.020406,0.025332,0.023444,0.00885,0.006785,0.012732,0.038301,0.03535,0.027011,0.018745,0.01959,0.021744,0.016834,0.014388,0.021937,0.01955,0.012943,0.010136,0.010058,0,0.27,0,0.95,0
425,'2021/06/23 01:39:06:051',3,0,0,0.00258,0.023647,0.024591,0.007502,0.01935,0.024264,0.01965,0.009458,0.019376,0.037479,0.028285,0.025635,0.017658,0.022995,0.017302,0.017833,0.021973,0.021791,0.018635,0.016909,0.010323,0.012721,0.010691,0,0.27,0,0.95,0
426,'2021/06/23 01:39:06:084',3,0,0,0.003395,0.020472,0.014142,0.006369,0.01017,0.016588,0.029165,0.00666,0.02485,0.027784,0.041609,0.043003,0.024873,0.020955,0.01964,0.016647,0.009467,0.014438,0.012148,0.012554,0.011805,0.011978,0.008356,0,0.27,0,0.95,0
427,'2021/06/23 01:39:06:118',3,0,0,0.00806,0.027382,0.026935,0.001444,0.007511,0.020901,0.026281,0.014569,0.024039,0.015741,0.017734,0.017622,0.034098,0.025271,0.027817,0.034917,0.025971,0.020802,0.023683,0.015772,0.010077,0.015043,0.009263,0,0.27,0,0.95,0
428,'2021/06/23 01:39:06:151',3,0,0,0.012531,0.038349,0.030391,0.017461,0.241699,0.036529,0.031224,0.138141,0.025467,0.044318,0.031451,0.039409,0.057819,0.185522,0.102907,0.039049,0.031755,0.049202,0.061309,0.019407,0.022289,0.023858,0.013291,0,0.27,0,0.95,0
429,'2021/06/23 01:39:06:183',3,0,0,0.006012,0.024221,0.03161,0.035196,0.25093,0.021632,0.042215,0.146741,0.037698,0.039225,0.05703,0.061419,0.054393,0.186179,0.109616,0.061716,0.028384,0.034695,0.083014,0.036017,0.022114,0.017113,0.015819,0,0.27,0,0.95,0
430,'2021/06/23 01:39:06:217',3,0,0,0.01322,0.051452,0.018109,0.031768,0.237497,0.022338,0.021679,0.115126,0.04191,0.044371,0.033653,0.063337,0.06314,0.16888,0.096153,0.05084,0.034509,0.035783,0.075631,0.026118,0.013945,0.01734,0.014427,0,0.27,0,0.95,0
431,'2021/06/23 01:39:06:279',3,0,0,0.004789,0.033578,0.028864,0.032372,0.217708,0.033966,0.036554,0.101796,0.044155,0.072363,0.051488,0.061201,0.061304,0.112819,0.060205,0.036407,0.026593,0.023681,0.037152,0.0246,0.017637,0.014386,0.012211,0,0.27,0,0.95,0
432,'2021/06/23 01:39:06:308',3,0,0,0.007438,0.030698,0.015697,0.006396,0.183027,0.031988,0.050457,0.089766,0.039193,0.038685,0.043992,0.052944,0.050044,0.107478,0.080552,0.031674,0.009882,0.019293,0.021167,0.017697,0.016119,0.012729,0.007749,0,0.27,0,0.95,0
433,'2021/06/23 01:39:06:338',3,0,0,0.016999,0.050415,0.024407,0.010044,0.193732,0.048036,0.059661,0.105156,0.041346,0.033092,0.058821,0.068979,0.048167,0.109633,0.065162,0.041778,0.021904,0.021555,0.020559,0.017597,0.015462,0.017731,0.013245,0,0.27,0,0.95,0
434,'2021/06/23 01:39:06:380',3,0,0,0.003037,0.029282,0.031092,0.03088,0.142578,0.032698,0.034719,0.084993,0.031142,0.057811,0.047452,0.076121,0.04604,0.104436,0.053335,0.027583,0.014201,0.01896,0.024814,0.015867,0.015689,0.015341,0.010384,0,0.27,0,0.95,0
435,'2021/06/23 01:39:06:412',3,0,0,0.006553,0.025491,0.023066,0.025851,0.152579,0.02944,0.037169,0.087915,0.015928,0.052279,0.037956,0.075019,0.047508,0.0923,0.063715,0.027087,0.012878,0.015636,0.024443,0.022197,0.014445,0.014153,0.010347,0,0.27,0,0.95,0
436,'2021/06/23 01:39:06:445',3,0,0,0.019142,0.046207,0.010782,0.016085,0.17068,0.013673,0.067495,0.076012,0.032516,0.050558,0.043317,0.042531,0.021726,0.09315,0.053784,0.028122,0.014598,0.012313,0.019047,0.019166,0.014118,0.015719,0.013597,0,0.27,0,0.95,0
437,'2021/06/23 01:39:06:479',3,0,0,0.009801,0.034269,0.009181,0.019111,0.124593,0.03653,0.060126,0.084364,0.011434,0.063485,0.055569,0.050982,0.030899,0.073402,0.041894,0.024859,0.020676,0.022065,0.019712,0.018909,0.016662,0.014082,0.011933,0,0.27,0,0.95,0
438,'2021/06/23 01:39:06:515',3,0,0,0.004133,0.028576,0.009067,0.034187,0.146688,0.034089,0.038883,0.084079,0.021935,0.052129,0.026889,0.024429,0.02669,0.084661,0.04154,0.013691,0.017971,0.017451,0.017613,0.016727,0.01521,0.015666,0.013351,0,0.27,0,0.95,0
439,'2021/06/23 01:39:06:543',3,0,0,0.007689,0.044751,0.029547,0.011894,0.11413,0.035445,0.022792,0.08641,0.023769,0.029772,0.028047,0.064716,0.040101,0.052778,0.040488,0.03023,0.022771,0.019289,0.023625,0.023294,0.016715,0.015766,0.012015,0,0.27,0,0.95,0
440,'2021/06/23 01:39:06:578',3,0,0,0.002953,0.034806,0.033801,0.028249,0.123988,0.019552,0.046897,0.070757,0.02385,0.027495,0.029393,0.059828,0.036174,0.052003,0.027776,0.018328,0.009891,0.020237,0.019786,0.021401,0.016119,0.013039,0.013077,0,0.27,0,0.95,0
441,'2021/06/23 01:39:06:610',3,0,0,0.009771,0.030998,0.015426,0.011031,0.093229,0.00999,0.019371,0.060167,0.021795,0.035735,0.025147,0.044634,0.032942,0.02739,0.03055,0.024992,0.01895,0.015524,0.017621,0.017678,0.015501,0.011336,0.009231,0,0.27,0,0.95,0
442,'2021/06/23 01:39:06:645',3,0,0,0.009311,0.031101,0.025097,0.014455,0.089548,0.018519,0.036338,0.060092,0.026339,0.022411,0.023107,0.026174,0.035429,0.046304,0.032583,0.018989,0.01634,0.019213,0.010348,0.015244,0.011187,0.014022,0.01348,0,0.27,0,0.95,0
443,'2021/06/23 01:39:06:677',3,0,0,0.003196,0.034322,0.023325,0.014752,0.037314,0.027281,0.024191,0.027217,0.016416,0.028655,0.023298,0.045891,0.018993,0.012076,0.020983,0.025508,0.019867,0.008853,0.016025,0.010895,0.012645,0.01276,0.00998,0,0.27,0,0.95,0
444,'2021/06/23 01:39:06:712',3,0,0,0.00692,0.040435,0.020873,0.026266,0.027602,0.058973,0.045947,0.02949,0.021565,0.071747,0.041354,0.041017,0.027921,0.028813,0.043287,0.025085,0.029859,0.022614,0.0252,0.028871,0.014674,0.012998,0.011116,0,0.27,0,0.95,0
445,'2021/06/23 01:39:06:745',3,0,0,2.027164,3.400485,4.782193,6.274256,12.545368,3.498396,8.625805,16.947132,6.091535,6.732251,6.971206,3.995855,3.500919,3.027438,2.193553,2.668858,3.111914,4.089365,4.056698,1.24312,0.923461,0.867273,0.796034,0,0.27,0,0.95,0
446,'2021/06/23 01:39:06:787',3,0,0,2.461155,4.367209,5.277749,5.760158,40.899799,3.209785,16.353174,63.044201,6.113443,6.943635,12.323775,8.104283,3.785801,7.422815,6.578314,3.236463,2.990247,8.899794,9.907755,1.863552,0.658185,0.682419,0.591388,0,0.27,0,0.95,0
447,'2021/06/23 01:39:06:815',3,0,0,0.888862,1.32979,2.584028,3.921667,44.876091,9.151461,10.556402,60.242752,7.662487,12.134117,11.143721,6.740815,6.29836,8.1732,4.546042,2.876786,2.190132,5.987336,5.593219,1.182792,0.720539,0.764333,0.769027,0,0.27,0,0.95,0
448,'2021/06/23 01:39:06:847',3,0,0,0.597985,1.398065,1.410888,2.263785,39.02697,3.794315,10.270342,55.962723,9.656602,12.994858,10.103817,4.456667,4.48776,7.187886,4.920178,4.475317,3.305869,5.605663,4.04439,2.302745,2.15421,2.071361,1.987416,0,0.27,0,0.95,0
449,'2021/06/23 01:39:06:895',3,0,0,2.480085,4.170537,4.989321,5.007299,33.762657,2.506629,10.380873,56.857807,6.959705,12.487569,14.198155,7.383568,4.317858,5.026604,2.627905,1.912647,1.711991,2.216581,2.04069,0.949163,0.648593,0.556288,0.545966,0,0.27,0,0.95,0
450,'2021/06/23 01:39:06:924',3,0,0,0.442694,1.469395,1.787307,2.958706,37.515926,5.937962,9.852852,49.921471,6.694582,17.243061,18.685835,7.738976,3.913925,4.810384,4.573991,3.295301,2.631885,2.413676,2.656431,2.253071,2.278399,2.179518,2.074045,0,0.27,0,0.95,0
451,'2021/06/23 01:39:06:961',3,0,0,1.838129,3.205743,3.453136,3.449451,29.809067,2.342546,7.673601,43.606743,5.543587,17.963505,20.633688,8.10363,5.502818,4.933512,2.287081,2.784497,2.731806,2.673642,2.638388,2.386892,2.282431,2.311569,2.157038,0,0.27,0,0.95,0
452,'2021/06/23 01:39:06:992',3,0,0,0.373863,1.507023,1.480624,2.822089,31.840475,2.266083,5.315127,40.565399,8.5525,20.955116,18.702423,5.946967,5.099484,3.953253,4.319444,3.451336,3.242076,2.568722,2.534189,2.740865,2.614524,2.547517,2.4021,0,0.27,0,0.95,0
453,'2021/06/23 01:39:07:025',3,0,0,0.637775,1.680501,1.746315,2.549747,27.875462,2.530989,4.512082,33.750866,5.348667,17.529781,18.682831,6.685968,3.09516,3.400259,2.00686,2.234325,1.814607,2.015435,1.904025,1.719053,1.659793,1.689139,1.58677,0,0.27,0,0.95,0
454,'2021/06/23 01:39:07:060',3,0,0,0.427933,1.141104,0.647642,1.899941,27.336245,3.320304,5.966768,29.418779,6.435001,15.756389,12.459209,3.373382,1.81981,0.711516,0.735672,0.688885,0.413627,0.491713,0.341241,0.234413,0.247189,0.190007,0.146831,0,0.27,0,0.95,0
455,'2021/06/23 01:39:07:093',3,0,0,1.307643,2.215472,2.73512,2.190329,22.67947,1.539524,3.850448,22.676933,2.406981,11.165979,9.343237,3.093202,2.541278,1.595102,1.430214,1.22716,0.911713,0.802386,0.981461,0.820002,0.781527,0.753829,0.679877,0,0.27,0,0.95,0
